caldt,vwretx,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2019-09-24,-0.008430,-0.008162,25607764200.00,505,25825469100.00,505,2966.60,-0.008416
2019-09-25,0.006205,0.005734,25766649200.00,505,25607764200.00,505,2984.87,0.006159
2019-09-26,-0.002515,-0.002579,25708986400.00,505,25766649200.00,505,2977.62,-0.002429
2019-09-27,-0.005290,-0.003773,25546027500.00,505,25708986400.00,505,2961.79,-0.005316
2019-09-30,0.005073,0.004691,25684765300.00,505,25546027500.00,505,2976.74,0.005048
2019-10-01,-0.012271,-0.015641,25369580600.00,505,25684765300.00,505,2940.25,-0.012258
2019-10-02,-0.017947,-0.018883,24914261100.00,505,25369580600.00,505,2887.61,-0.017903
2019-10-03,0.007903,0.007029,25151043600.00,505,24914261100.00,505,2910.63,0.007972
2019-10-04,0.014218,0.011351,25508655200.00,505,25151043600.00,505,2952.01,0.014217
2019-10-07,-0.004481,-0.005029,25394332100.00,505,25508655200.00,505,2938.79,-0.004478
2019-10-08,-0.015394,-0.017700,25011722600.00,505,25394332100.00,505,2893.06,-0.015561
2019-10-09,0.009097,0.008494,25239254500.00,505,25011722600.00,505,2919.40,0.009105
2019-10-10,0.006434,0.007468,25401685900.00,505,25239254500.00,505,2938.13,0.006416
2019-10-11,0.010999,0.014778,25681038400.00,505,25401685900.00,505,2970.27,0.010939
2019-10-14,-0.001421,-0.002331,25644554700.00,505,25681038400.00,505,2966.15,-0.001387
2019-10-15,0.009906,0.008761,25898573000.00,505,25644554700.00,505,2995.68,0.009956
2019-10-16,-0.001909,-0.001878,25850744100.00,505,25898573000.00,505,2989.69,-0.002000
2019-10-17,0.002815,0.003476,25923515300.00,505,25850744100.00,505,2997.95,0.002763
2019-10-18,-0.003970,-0.001176,25811400100.00,505,25923515300.00,505,2986.20,-0.003919
2019-10-21,0.006890,0.007543,25987494300.00,505,25811400100.00,505,3006.72,0.006872
2019-10-22,-0.003566,0.000691,25894705900.00,505,25987494300.00,505,2995.99,-0.003569
2019-10-23,0.002825,0.003069,25967409700.00,505,25894705900.00,505,3004.52,0.002847
2019-10-24,0.001984,0.000438,26018940900.00,505,25967409700.00,505,3010.29,0.001920
2019-10-25,0.003935,0.003227,26120340900.00,505,26018940900.00,505,3022.55,0.004073
2019-10-28,0.005625,0.003108,26267203500.00,505,26120340900.00,505,3039.42,0.005581
2019-10-29,-0.000971,0.002222,26241628800.00,505,26267203500.00,505,3036.89,-0.000832
2019-10-30,0.003278,-0.000210,26327361400.00,505,26241628800.00,505,3046.77,0.003253
2019-10-31,-0.002978,-0.005448,26196065100.00,505,26327361400.00,505,3037.56,-0.003023
2019-11-01,0.009565,0.012574,26447608000.00,505,26196065100.00,505,3066.91,0.009662
2019-11-04,0.003692,0.005579,26544981500.00,505,26447608000.00,505,3078.27,0.003704
2019-11-05,-0.001148,-0.000136,26514504300.00,505,26544981500.00,505,3074.62,-0.001186
2019-11-06,0.000754,-0.000665,26534490400.00,505,26514504300.00,505,3076.78,0.000703
2019-11-07,0.002741,0.002106,26607221400.00,505,26534490400.00,505,3085.18,0.002730
2019-11-08,0.002516,0.001905,26674885800.00,505,26607221400.00,505,3093.08,0.002561
2019-11-11,-0.002018,-0.002368,26621132000.00,505,26674885800.00,505,3087.01,-0.001962
2019-11-12,0.001500,0.000350,26661098800.00,505,26621132000.00,505,3091.84,0.001565
2019-11-13,0.000741,-0.001119,26680800200.00,505,26661098800.00,505,3094.04,0.000712
2019-11-14,0.000786,0.001979,26701818000.00,505,26680800200.00,505,3096.63,0.000837
2019-11-15,0.007487,0.007351,26901716800.00,505,26701818000.00,505,3120.46,0.007695
2019-11-18,0.000578,-0.001081,26918204400.00,505,26901716800.00,505,3122.03,0.000503
2019-11-19,-0.000580,-0.001202,26902578600.00,505,26918204400.00,505,3120.18,-0.000593
2019-11-20,-0.003791,-0.003831,26800538700.00,505,26902578600.00,505,3108.46,-0.003756
2019-11-21,-0.001594,-0.002534,26733596300.00,505,26723536700.00,504,3103.54,-0.001583
2019-11-22,0.002187,0.003676,26792070700.00,505,26733596300.00,505,3110.29,0.002175
2019-11-25,0.007535,0.008582,26993928300.00,505,26792070700.00,505,3133.64,0.007507
2019-11-26,0.002239,0.001762,27054359000.00,505,26993928300.00,505,3140.52,0.002196
2019-11-27,0.004156,0.004121,27166784600.00,505,27054359000.00,505,3153.63,0.004174
2019-11-29,-0.004028,-0.005123,27063281400.00,505,27166784600.00,505,3140.98,-0.004011
2019-12-02,-0.008620,-0.008362,26829950300.00,505,27063281400.00,505,3113.87,-0.008631
2019-12-03,-0.006595,-0.008301,26653014700.00,505,26829950300.00,505,3093.20,-0.006638
2019-12-04,0.006233,0.007729,26819640300.00,505,26653014700.00,505,3112.76,0.006324
2019-12-05,0.001417,0.001409,26870497000.00,505,26811067000.00,504,3117.43,0.001500
2019-12-06,0.009062,0.009175,27113952600.00,505,26870497000.00,505,3145.91,0.009136
2019-12-09,-0.003143,-0.002610,27012617900.00,505,27082812100.00,504,3135.96,-0.003163
2019-12-10,-0.001155,-0.001328,26981800800.00,505,27012617900.00,505,3132.52,-0.001097
2019-12-11,0.002920,0.002591,27060491200.00,505,26981800800.00,505,3141.63,0.002908
2019-12-12,0.008492,0.010398,27290282400.00,505,27060491200.00,505,3168.57,0.008575
2019-12-13,0.000045,-0.002861,27291676700.00,505,27290282400.00,505,3168.80,0.000073
2019-12-16,0.006997,0.006429,27482237400.00,505,27291676700.00,505,3191.45,0.007148
2019-12-17,0.000391,0.000382,27492988100.00,505,27482237400.00,505,3192.52,0.000335
2019-12-18,-0.000427,0.001411,27481249000.00,505,27492988100.00,505,3191.14,-0.000432
2019-12-19,0.004470,0.003324,27604096800.00,505,27481249000.00,505,3205.37,0.004459
2019-12-20,0.004846,0.005728,27737871200.00,505,27604096800.00,505,3221.22,0.004945
2019-12-23,0.000893,0.000348,27792669000.00,505,27737871200.00,505,3224.01,0.000866
2019-12-24,-0.000202,0.000177,27787054300.00,505,27792669000.00,505,3223.38,-0.000195
2019-12-26,0.005296,0.002241,27934225500.00,505,27787054300.00,505,3239.91,0.005128
2019-12-27,-0.000062,-0.001018,27911812000.00,505,27934225500.00,505,3240.02,0.000034
2019-12-30,-0.005763,-0.004245,27750952400.00,505,27911812000.00,505,3221.29,-0.005781
2019-12-31,0.002891,0.003817,27851725900.00,505,27750952400.00,505,3230.78,0.002946
2020-01-02,0.008448,0.002659,28086734600.00,505,27851725900.00,505,3257.85,0.008379
2020-01-03,-0.007050,-0.005549,27888553100.00,505,28086734600.00,505,3234.85,-0.007060
2020-01-06,0.003563,0.001283,27987926700.00,505,27888553100.00,505,3246.28,0.003533
2020-01-07,-0.002768,-0.001150,27910445600.00,505,27987926700.00,505,3237.18,-0.002803
2020-01-08,0.004783,0.002800,28043946400.00,505,27910445600.00,505,3253.05,0.004902
2020-01-09,0.006685,0.004448,28231434200.00,505,28043946400.00,505,3274.70,0.006655
2020-01-10,-0.002845,-0.002898,28151037900.00,505,28231434200.00,505,3265.35,-0.002855
2020-01-13,0.006954,0.006396,28346813500.00,505,28151037900.00,505,3288.13,0.006976
2020-01-14,-0.001480,0.001746,28304866300.00,505,28346813500.00,505,3283.15,-0.001515
2020-01-15,0.001763,0.001620,28354779300.00,505,28304866300.00,505,3289.29,0.001870
2020-01-16,0.008422,0.009443,28593569500.00,505,28354779300.00,505,3316.81,0.008367
2020-01-17,0.003722,0.002153,28696456600.00,505,28593569500.00,505,3329.62,0.003862
2020-01-21,-0.002635,-0.004807,28620843400.00,505,28696456600.00,505,3320.79,-0.002652
2020-01-22,0.000287,-0.001194,28628614800.00,505,28620843400.00,505,3321.75,0.000289
2020-01-23,0.001121,0.002264,28660398800.00,505,28628614800.00,505,3325.54,0.001141
2020-01-24,-0.009099,-0.010786,28380997800.00,505,28642788000.00,504,3295.47,-0.009042
2020-01-27,-0.015637,-0.016037,27935740100.00,505,28380997800.00,504,3243.63,-0.015731
2020-01-28,0.010092,0.008823,28236327300.00,505,27935740100.00,504,3276.24,0.010054
2020-01-29,-0.000925,-0.003561,28210207400.00,505,28236327300.00,505,3273.40,-0.000867
2020-01-30,0.003226,0.002000,28300805700.00,505,28210207400.00,505,3283.66,0.003134
2020-01-31,-0.017292,-0.019358,27795610600.00,505,28300805700.00,505,3225.52,-0.017706
2020-02-03,0.007022,0.005407,27990801400.00,505,27795610600.00,505,3248.92,0.007255
2020-02-04,0.014990,0.014671,28410209800.00,505,27990801400.00,505,3297.59,0.014980
2020-02-05,0.011094,0.015381,28725392700.00,505,28410209800.00,505,3334.69,0.011251
2020-02-06,0.003301,-0.000935,28819813000.00,505,28725392700.00,505,3345.78,0.003326
2020-02-07,-0.005221,-0.008272,28668411200.00,505,28819813000.00,505,3327.71,-0.005401
2020-02-10,0.007339,0.004125,28878766000.00,505,28668411200.00,505,3352.09,0.007326
2020-02-11,0.001977,0.006110,28935949000.00,505,28878766000.00,505,3357.75,0.001688
2020-02-12,0.006526,0.007061,29125390300.00,505,28935949000.00,505,3379.45,0.006463
2020-02-13,-0.001639,-0.002047,29077550200.00,505,29125390300.00,505,3373.94,-0.001630
2020-02-14,0.001773,0.000428,29129047900.00,505,29077550200.00,505,3380.16,0.001844
2020-02-18,-0.002720,-0.003724,29049590600.00,505,29129047900.00,505,3370.29,-0.002920
2020-02-19,0.004617,0.003560,29183024500.00,505,29049590600.00,505,3386.15,0.004706
2020-02-20,-0.003900,-0.000048,29069364600.00,505,29183024500.00,505,3373.23,-0.003816
2020-02-21,-0.010626,-0.009112,28760627200.00,505,29069364600.00,505,3337.75,-0.010518
2020-02-24,-0.033480,-0.031267,27797404100.00,505,28760627200.00,505,3225.89,-0.033514
2020-02-25,-0.030289,-0.034219,26955420800.00,505,27797404100.00,505,3128.21,-0.030280
2020-02-26,-0.003779,-0.010852,26853574200.00,505,26955420800.00,505,3116.39,-0.003779
2020-02-27,-0.043973,-0.039883,25672762000.00,505,26853574200.00,505,2978.76,-0.044163
2020-02-28,-0.008407,-0.011682,25423196300.00,505,25672762000.00,505,2954.22,-0.008238
2020-03-02,0.045934,0.037797,26584179300.00,505,25423196300.00,505,3090.23,0.046039
2020-03-03,-0.028048,-0.025719,25841879600.00,505,26584179300.00,505,3003.37,-0.028108
2020-03-04,0.042092,0.037357,26929577000.00,505,25841879600.00,505,3130.12,0.042203
2020-03-05,-0.033837,-0.038014,26018364400.00,505,26929577000.00,505,3023.94,-0.033922
2020-03-06,-0.016852,-0.021378,25579690400.00,505,26018364400.00,505,2972.37,-0.017054
2020-03-09,-0.075376,-0.090245,23651559100.00,505,25579690400.00,505,2746.56,-0.075970
2020-03-10,0.049253,0.049050,24816666300.00,505,23651559100.00,505,2882.23,0.049396
2020-03-11,-0.048817,-0.056965,23604871700.00,505,24816666300.00,505,2741.38,-0.048868
2020-03-12,-0.095239,-0.105029,21356545100.00,505,23604871700.00,505,2480.64,-0.095113
2020-03-13,0.092870,0.083827,23339952200.00,505,21356545100.00,505,2711.02,0.092871
2020-03-16,-0.119008,-0.126960,20562636900.00,505,23339952200.00,505,2386.13,-0.119841
2020-03-17,0.060195,0.049754,21800418400.00,505,20562636900.00,505,2529.19,0.059955
2020-03-18,-0.050483,-0.077431,20699859200.00,505,21800418400.00,505,2398.10,-0.051831
2020-03-19,0.004561,0.020993,20794274600.00,505,20699859200.00,505,2409.39,0.004708
2020-03-20,-0.043348,-0.041318,19892596300.00,505,20794274600.00,505,2304.92,-0.043360
2020-03-23,-0.028579,-0.035617,19323811000.00,505,19892596300.00,505,2237.40,-0.029294
2020-03-24,0.092545,0.117279,21111440000.00,505,19323811000.00,505,2447.33,0.093828
2020-03-25,0.010967,0.031530,21342958100.00,505,21111440000.00,505,2475.56,0.011535
2020-03-26,0.062042,0.060270,22666909800.00,505,21342958100.00,505,2630.07,0.062414
2020-03-27,-0.033561,-0.036736,21888176300.00,505,22666909800.00,505,2541.47,-0.033687
2020-03-30,0.033381,0.020934,22618764600.00,505,21888176300.00,505,2626.65,0.033516
2020-03-31,-0.016046,-0.017359,22241555400.00,505,22618764600.00,505,2584.59,-0.016013
2020-04-01,-0.043651,-0.054326,21302507000.00,505,22241555400.00,505,2470.50,-0.044142
2020-04-02,0.022564,0.012913,21783179400.00,505,21302507000.00,505,2526.90,0.022829
2020-04-03,-0.014910,-0.015449,21425974900.00,507,21750613000.00,504,2488.65,-0.015137
2020-04-06,0.070012,0.082938,22925207200.00,505,21425974900.00,506,2663.68,0.070331
2020-04-07,-0.001677,0.012913,22897339000.00,505,22925207200.00,505,2659.41,-0.001603
2020-04-08,0.033551,0.046141,23665586200.00,505,22897339000.00,505,2749.98,0.034056
2020-04-09,0.014328,0.025984,24004681100.00,505,23665586200.00,505,2789.82,0.014487
2020-04-13,-0.009386,-0.023950,23779142000.00,505,24004681100.00,505,2761.63,-0.010105
2020-04-14,0.030725,0.023856,24509534300.00,505,23779142000.00,505,2846.06,0.030573
2020-04-15,-0.021615,-0.035683,23979916800.00,505,24509534300.00,505,2783.36,-0.022030
2020-04-16,0.006184,-0.006488,24138711700.00,505,23979916800.00,505,2799.55,0.005817
2020-04-17,0.026283,0.044842,24774975600.00,505,24138711700.00,505,2874.56,0.026794
2020-04-20,-0.017773,-0.022529,24334658500.00,505,24774975600.00,505,2823.16,-0.017881
2020-04-21,-0.030470,-0.028356,23580215100.00,505,24334658500.00,505,2736.56,-0.030675
2020-04-22,0.022818,0.018473,24116723800.00,505,23580215100.00,505,2799.31,0.022930
2020-04-23,-0.000469,0.004227,24104841900.00,505,24116723800.00,505,2797.80,-0.000539
2020-04-24,0.013737,0.013810,24432539100.00,505,24104841900.00,505,2836.74,0.013918
2020-04-27,0.014411,0.028500,24783968400.00,505,24432539100.00,505,2878.48,0.014714
2020-04-28,-0.005312,0.013790,24652254000.00,505,24783968400.00,505,2863.39,-0.005242
2020-04-29,0.026168,0.033460,25297345600.00,505,24652254000.00,505,2939.51,0.026584
2020-04-30,-0.008969,-0.024709,25092774000.00,505,25297345600.00,505,2912.43,-0.009212
2020-05-01,-0.028094,-0.035185,24386913100.00,505,25092774000.00,505,2830.71,-0.028059
2020-05-04,0.004449,0.000999,24494858800.00,505,24386913100.00,505,2842.74,0.004250
2020-05-05,0.009042,0.004372,24716330200.00,505,24494858800.00,505,2868.44,0.009041
2020-05-06,-0.006916,-0.014330,24545345800.00,505,24716330200.00,505,2848.42,-0.006979
2020-05-07,0.011688,0.017081,24832306000.00,505,24545345800.00,505,2881.19,0.011505
2020-05-08,0.016904,0.027661,25252276200.00,505,24832306000.00,505,2929.80,0.016872
2020-05-11,0.000140,-0.011597,25192146700.00,505,25188617000.00,504,2930.32,0.000177
2020-05-12,-0.020596,-0.026364,24724015400.00,505,25192146700.00,504,2870.12,-0.020544
2020-05-13,-0.017206,-0.029216,24298624400.00,505,24724015400.00,505,2820.00,-0.017463
2020-05-14,0.011461,0.014920,24577197600.00,505,24298624400.00,505,2852.50,0.011525
2020-05-15,0.004165,0.001367,24679562000.00,505,24577197600.00,505,2863.70,0.003926
2020-05-18,0.031370,0.055082,25453833000.00,505,24679562000.00,505,2953.91,0.031501
2020-05-19,-0.010493,-0.014351,25186744500.00,505,25453833000.00,505,2922.94,-0.010484
2020-05-20,0.016523,0.018776,25602921000.00,505,25186744500.00,505,2971.61,0.016651
2020-05-21,-0.007995,-0.004349,25398224900.00,505,25602921000.00,505,2948.51,-0.007774
2020-05-22,0.002291,0.000884,25469978300.00,505,25398224900.00,505,2955.45,0.002354
2020-05-26,0.012146,0.032564,25779357800.00,505,25469978300.00,505,2991.77,0.012289
2020-05-27,0.014587,0.025039,26155408700.00,505,25779357800.00,505,3036.13,0.014827
2020-05-28,-0.001984,-0.008901,26103570200.00,505,26155408700.00,505,3029.73,-0.002108
2020-05-29,0.004760,-0.002018,26245685700.00,505,26103570200.00,505,3044.31,0.004812
2020-06-01,0.003935,0.011459,26348950200.00,505,26245685700.00,505,3055.73,0.003751
2020-06-02,0.008046,0.012184,26560943200.00,505,26348950200.00,505,3080.82,0.008211
2020-06-03,0.013505,0.027397,26919642500.00,505,26560943200.00,505,3122.87,0.013649
2020-06-04,-0.003471,0.004325,26826202600.00,505,26919642500.00,505,3112.35,-0.003369
2020-06-05,0.025789,0.034664,27518146700.00,505,26826202600.00,505,3193.93,0.026212
2020-06-08,0.012245,0.022960,27852275900.00,505,27518146700.00,505,3232.39,0.012042
2020-06-09,-0.007532,-0.023780,27642494300.00,505,27852275900.00,505,3207.18,-0.007799
2020-06-10,-0.005113,-0.022024,27501132300.00,505,27642494300.00,505,3190.14,-0.005313
2020-06-11,-0.058375,-0.068067,25895732500.00,505,27501132300.00,505,3002.10,-0.058944
2020-06-12,0.012761,0.020078,26225864700.00,505,25895732500.00,505,3041.31,0.013061
2020-06-15,0.008428,0.010381,26446926500.00,505,26225864700.00,505,3066.59,0.008312
2020-06-16,0.018930,0.020125,26947569000.00,505,26446926500.00,505,3124.74,0.018962
2020-06-17,-0.003646,-0.010039,26849314600.00,505,26947569000.00,505,3113.49,-0.003600
2020-06-18,0.000772,-0.000745,26870037500.00,505,26849314600.00,505,3115.34,0.000594
2020-06-19,-0.005465,-0.010190,26723002800.00,505,26870037500.00,505,3097.74,-0.005649
2020-06-22,0.006530,0.001458,26925402900.00,505,26723002800.00,505,3117.86,0.006495
2020-06-23,0.004309,0.001491,27041378000.00,505,26925402900.00,505,3131.29,0.004307
2020-06-24,-0.025574,-0.033697,26349368400.00,505,27041378000.00,505,3050.33,-0.025855
2020-06-25,0.010876,0.010540,26635931500.00,505,26349368400.00,505,3083.76,0.010959
2020-06-26,-0.024296,-0.021136,25972490000.00,505,26635931500.00,505,3009.05,-0.024227
2020-06-29,0.014615,0.020814,26352077300.00,505,25972490000.00,505,3053.24,0.014686
2020-06-30,0.015266,0.013804,26759418300.00,505,26352077300.00,505,3100.29,0.015410
2020-07-01,0.005233,-0.002542,26899491800.00,505,26759418300.00,505,3115.86,0.005022
2020-07-02,0.004506,0.006216,27020802600.00,505,26899491800.00,505,3130.01,0.004541
2020-07-06,0.016064,0.011547,27454825600.00,505,27020802600.00,505,3179.72,0.015882
2020-07-07,-0.010451,-0.017117,27167907400.00,505,27454825600.00,505,3145.32,-0.010819
2020-07-08,0.007797,0.003031,27379743600.00,505,27167907400.00,505,3169.94,0.007828
2020-07-09,-0.005201,-0.017187,27237331400.00,505,27379743600.00,505,3152.05,-0.005644
2020-07-10,0.010596,0.017598,27525933500.00,505,27237331400.00,505,3185.04,0.010466
2020-07-13,-0.009530,-0.003638,27263608400.00,505,27525933500.00,505,3155.22,-0.009363
2020-07-14,0.013163,0.015944,27622521900.00,505,27263608400.00,505,3197.52,0.013406
2020-07-15,0.008918,0.024493,27869003900.00,505,27622521900.00,505,3226.56,0.009082
2020-07-16,-0.003384,-0.001842,27774695100.00,505,27869003900.00,505,3215.57,-0.003406
2020-07-17,0.002641,0.002587,27844828100.00,505,27774695100.00,505,3224.73,0.002849
2020-07-20,0.008785,-0.005695,28089461400.00,505,27844828100.00,505,3251.84,0.008407
2020-07-21,0.001609,0.011250,28134815200.00,505,28089461400.00,505,3257.30,0.001679
2020-07-22,0.005568,0.007020,28291167200.00,505,28134815200.00,505,3276.02,0.005747
2020-07-23,-0.012492,-0.001603,27936286600.00,505,28291167200.00,505,3235.66,-0.012320
2020-07-24,-0.006059,-0.007333,27768427300.00,505,27936286600.00,505,3215.63,-0.006190
2020-07-27,0.007410,0.004089,27973267000.00,505,27768427300.00,505,3239.41,0.007395
2020-07-28,-0.006565,-0.006162,27789734800.00,505,27973267000.00,505,3218.44,-0.006473
2020-07-29,0.012315,0.016886,28131965800.00,505,27789734800.00,505,3258.44,0.012428
2020-07-30,-0.003731,-0.008387,28027037700.00,505,28131965800.00,505,3246.22,-0.003750
2020-07-31,0.007786,-0.002096,28251838400.00,505,28027037700.00,505,3271.12,0.007670
2020-08-03,0.006809,0.002986,28444378800.00,505,28251838400.00,505,3294.61,0.007181
2020-08-04,0.003774,0.005227,28551739100.00,505,28444378800.00,505,3306.51,0.003612
2020-08-05,0.006357,0.008068,28733194600.00,505,28551739100.00,505,3327.77,0.006430
2020-08-06,0.006383,-0.000386,28916608100.00,505,28733194600.00,505,3349.16,0.006428
2020-08-07,0.000640,0.009905,28935107900.00,505,28916608100.00,505,3351.28,0.000633
2020-08-10,0.002829,0.012006,29016961500.00,505,28935107900.00,505,3360.47,0.002742
2020-08-11,-0.008025,-0.001122,28784091600.00,505,29016961500.00,505,3333.69,-0.007969
2020-08-12,0.013963,0.006094,29185971900.00,505,28784091600.00,505,3380.35,0.013997
2020-08-13,-0.001928,-0.005237,29129815400.00,505,29185971900.00,505,3373.43,-0.002047
2020-08-14,-0.000123,0.002345,29126231700.00,505,29129815400.00,505,3372.85,-0.000172
2020-08-17,0.002915,-0.000664,29211223600.00,505,29126231700.00,505,3381.99,0.002710
2020-08-18,0.002553,-0.005017,29285808800.00,505,29211223600.00,505,3389.78,0.002303
2020-08-19,-0.004516,-0.004386,29153568600.00,505,29285808800.00,505,3374.85,-0.004404
2020-08-20,0.003077,-0.005813,29243260300.00,505,29153568600.00,505,3385.51,0.003159
2020-08-21,0.003448,-0.001554,29344086600.00,505,29243260300.00,505,3397.16,0.003441
2020-08-24,0.009998,0.016842,29637453700.00,505,29344086600.00,505,3431.28,0.010044
2020-08-25,0.003512,0.000028,29741533000.00,505,29637453700.00,505,3443.62,0.003596
2020-08-26,0.010166,-0.001888,30043916800.00,505,29741533000.00,505,3478.73,0.010196
2020-08-27,0.001778,0.005832,30097326900.00,505,30043916800.00,505,3484.55,0.001673
2020-08-28,0.006833,0.008518,30303093100.00,505,30097326900.00,505,3508.01,0.006733
2020-08-31,-0.002127,-0.008520,30251978100.00,505,30303093100.00,505,3500.31,-0.002195
2020-09-01,0.007933,0.003171,30491962200.00,505,30251978100.00,505,3526.65,0.007525
2020-09-02,0.015251,0.018419,30957326500.00,505,30491962200.00,505,3580.84,0.015366
2020-09-03,-0.035140,-0.022517,29869590800.00,505,30957326500.00,505,3455.06,-0.035126
2020-09-04,-0.008178,-0.001950,29624962100.00,505,29869590800.00,505,3426.96,-0.008133
2020-09-08,-0.027962,-0.021342,28796595900.00,505,29624962100.00,505,3331.84,-0.027756
2020-09-09,0.020183,0.012447,29377792400.00,505,28796595900.00,505,3398.96,0.020145
2020-09-10,-0.017626,-0.015066,28859991400.00,505,29377792400.00,505,3339.19,-0.017585
2020-09-11,0.000354,0.004303,28870225000.00,505,28859991400.00,505,3340.97,0.000533
2020-09-14,0.012670,0.016801,29235765900.00,505,28870225000.00,505,3383.54,0.012742
2020-09-15,0.005333,0.000895,29391693100.00,505,29235765900.00,505,3401.20,0.005219
2020-09-16,-0.004788,0.007280,29250893900.00,505,29391693100.00,505,3385.49,-0.004619
2020-09-17,-0.008481,-0.004755,29002827300.00,505,29250893900.00,505,3357.01,-0.008412
2020-09-18,-0.011355,-0.011641,28673379200.00,505,29002827300.00,505,3319.47,-0.011183
2020-09-21,-0.011352,-0.025524,28380061500.00,505,28673379200.00,505,3281.06,-0.011571
2020-09-22,0.010814,0.005094,28686964700.00,505,28380061500.00,505,3315.57,0.010518
2020-09-23,-0.023895,-0.021797,28001481400.00,505,28686964700.00,505,3236.92,-0.023721
2020-09-24,0.003103,0.001628,28088236500.00,505,28001481400.00,505,3246.59,0.002987
2020-09-25,0.016003,0.013296,28518629400.00,505,28088236500.00,505,3298.46,0.015977
2020-09-28,0.016099,0.018951,28977761300.00,505,28518629400.00,505,3351.60,0.016111
2020-09-29,-0.004860,-0.008234,28836925700.00,505,28977761300.00,505,3335.47,-0.004813
2020-09-30,0.008227,0.006129,29069852400.00,505,28836925700.00,505,3363.00,0.008254
2020-10-01,0.005589,0.002590,29232348100.00,505,29069852400.00,505,3380.80,0.005293
2020-10-02,-0.009764,0.004612,28935883600.00,505,29221456900.00,504,3348.44,-0.009572
2020-10-05,0.017956,0.018285,29451277600.00,505,28931783400.00,503,3408.63,0.017976
2020-10-06,-0.014112,-0.010268,29035674700.00,505,29451277600.00,503,3360.95,-0.013988
2020-10-07,0.017363,0.017856,29553147700.00,505,29035674700.00,503,3419.45,0.017406
2020-10-08,0.007963,0.014233,29788244700.00,505,29553147700.00,504,3446.83,0.008007
2020-10-09,0.009009,0.001884,30057563000.00,506,29788244700.00,504,3477.13,0.008791
2020-10-12,0.016701,0.007257,30559576000.00,505,30057563000.00,505,3534.22,0.016419
2020-10-13,-0.006130,-0.010283,30372293100.00,505,30559576000.00,505,3511.93,-0.006307
2020-10-14,-0.006841,-0.002372,30164721300.00,505,30372293100.00,505,3488.67,-0.006623
2020-10-15,-0.001555,0.003893,30117804100.00,505,30164721300.00,505,3483.34,-0.001528
2020-10-16,-0.000102,-0.000954,30117671900.00,505,30117804100.00,505,3483.81,0.000135
2020-10-19,-0.016384,-0.013509,29624220600.00,505,30117671900.00,505,3426.92,-0.016330
2020-10-20,0.004793,0.006248,29766215400.00,505,29624220600.00,505,3443.12,0.004727
2020-10-21,-0.002277,-0.003475,29697658900.00,505,29766215400.00,505,3435.56,-0.002196
2020-10-22,0.005169,0.012893,29848587800.00,505,29697658900.00,505,3453.49,0.005219
2020-10-23,0.003480,0.005074,29951915700.00,505,29848587800.00,505,3465.39,0.003446
2020-10-26,-0.018401,-0.023043,29400686000.00,505,29951915700.00,505,3400.97,-0.018590
2020-10-27,-0.002829,-0.012164,29317445300.00,505,29400686000.00,505,3390.68,-0.003026
2020-10-28,-0.035199,-0.031838,28285436700.00,505,29317445300.00,505,3271.03,-0.035288
2020-10-29,0.011890,0.010855,28621796600.00,505,28285436700.00,505,3310.11,0.011947
2020-10-30,-0.012335,-0.002546,28309783100.00,505,28621796600.00,505,3269.96,-0.012130
2020-11-02,0.012163,0.022852,28653742000.00,505,28309783100.00,505,3310.24,0.012318
2020-11-03,0.017784,0.020164,29163352600.00,505,28653742000.00,505,3369.16,0.017799
2020-11-04,0.022216,0.000994,29811247700.00,505,29163352600.00,505,3443.44,0.022047
2020-11-05,0.019450,0.019403,30391102500.00,505,29811247700.00,505,3510.45,0.019460
2020-11-06,-0.000144,-0.004445,30336157200.00,505,30340490700.00,504,3509.44,-0.000288
2020-11-09,0.011720,0.046401,30728141000.00,505,30336157200.00,504,3550.50,0.011700
2020-11-10,-0.001589,0.006929,30679311200.00,505,30728141000.00,505,3545.53,-0.001400
2020-11-11,0.007900,-0.001292,30921847900.00,505,30679311200.00,505,3572.66,0.007652
2020-11-12,-0.009881,-0.016018,30617047400.00,505,30921847900.00,505,3537.01,-0.009979
2020-11-13,0.013664,0.022742,31035369700.00,505,30617047400.00,505,3585.15,0.013610
2020-11-16,0.011497,0.020313,31392187700.00,505,31035369700.00,505,3626.91,0.011648
2020-11-17,-0.004779,-0.002928,31242340400.00,505,31383991500.00,504,3609.53,-0.004792
2020-11-18,-0.011454,-0.011259,30884708500.00,505,31242340400.00,505,3567.79,-0.011564
2020-11-19,0.004150,0.004770,31012956800.00,505,30884708500.00,505,3581.87,0.003946
2020-11-20,-0.006839,-0.005589,30800856500.00,505,31012956800.00,505,3557.54,-0.006793
2020-11-23,0.005483,0.014496,30969742800.00,505,30800856500.00,505,3577.59,0.005636
2020-11-24,0.016057,0.020346,31467025500.00,505,30969742800.00,505,3635.41,0.016162
2020-11-25,-0.001432,-0.006297,31421965400.00,505,31467025500.00,505,3629.65,-0.001584
2020-11-27,0.002464,-0.000264,31498946700.00,505,31421965400.00,505,3638.35,0.002397
2020-11-30,-0.004503,-0.010531,31348856900.00,505,31498946700.00,505,3621.63,-0.004595
2020-12-01,0.011161,0.009741,31698811300.00,505,31348856900.00,505,3662.45,0.011271
